Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Goodrich Biscotti Oak,WO80021WOO,Woodpecker,56.5,56.5,79.16666666666667,Wood,Herringbone,Woodpecker Goodrich Biscotti Oak,"Price per SQM: £95.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Ecru Oak,WO83762WOO,Woodpecker,54.5,54.5,76.66666666666667,Wood,Herringbone,Woodpecker Goodrich Ecru Oak,"Price per SQM: £92.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Raw Oak,WO42241WOO,Woodpecker,56.5,56.5,79.16666666666667,Wood,Herringbone,Woodpecker Goodrich Raw Oak,Price per SQM: £95.00 inc VAT; Locations: None; Data synced from Rakata
Goodrich Raw Oak (Chevron),WO50391WOO,Woodpecker,66.5,66.5,93.33333333333334,Wood,Chevron,Woodpecker Goodrich Raw Oak (Chevron),Price per SQM: £112.00 inc VAT; Locations: None; Data synced from Rakata
Goodrich White Smoked Oak,WO51433WOO,Woodpecker,56.5,56.5,79.16666666666667,Wood,Herringbone,Woodpecker Goodrich White Smoked Oak,Price per SQM: £95.00 inc VAT; Locations: None; Data synced from Rakata
Goodrich Natural Oak,WO67960WOO,Woodpecker,50.0,50.0,70.0,Wood,Herringbone,Woodpecker Goodrich Natural Oak,"Price per SQM: £84.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Coffee Oak,WO78355WOO,Woodpecker,54.5,54.5,76.66666666666667,Wood,Herringbone,Woodpecker Goodrich Coffee Oak,"Price per SQM: £92.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Smoked Oak,WO78074WOO,Woodpecker,56.5,56.5,79.16666666666667,Wood,Herringbone,Woodpecker Goodrich Smoked Oak,"Price per SQM: £95.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Espresso Oak,WO14635WOO,Woodpecker,56.5,56.5,79.16666666666667,Wood,Herringbone,Woodpecker Goodrich Espresso Oak,"Price per SQM: £95.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Salted Oak,WO21246WOO,Woodpecker,64.5,64.5,90.0,Wood,Herringbone,Woodpecker Goodrich Salted Oak,"Price per SQM: £108.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Barn Oak,WO68873WOO,Woodpecker,66.5,66.5,93.33333333333334,Wood,Herringbone,Woodpecker Goodrich Barn Oak,"Price per SQM: £112.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Charred Oak,WO77974WOO,Woodpecker,66.5,66.5,93.33333333333334,Wood,Herringbone,Woodpecker Goodrich Charred Oak,"Price per SQM: £112.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Spiced Oak,WO36973WOO,Woodpecker,66.5,66.5,93.33333333333334,Wood,Herringbone,Woodpecker Goodrich Spiced Oak,Price per SQM: £112.00 inc VAT; Locations: None; Data synced from Rakata
Goodrich Foundry Oak,WO15674WOO,Woodpecker,66.5,66.5,93.33333333333334,Wood,Herringbone,Woodpecker Goodrich Foundry Oak,Price per SQM: £112.00 inc VAT; Locations: None; Data synced from Rakata
Goodrich Cathedral Oak,WO52821WOO,Woodpecker,66.5,66.5,93.33333333333334,Wood,Herringbone,Woodpecker Goodrich Cathedral Oak,Price per SQM: £112.00 inc VAT; Locations: None; Data synced from Rakata
Highclere Feather Oak,WO64162WOO,Woodpecker,59.0,59.0,82.5,Wood,Herringbone,Woodpecker Highclere Feather Oak,Price per SQM: £99.00 inc VAT; Locations: None; Data synced from Rakata
Highclere Natural Oak,WO14546WOO,Woodpecker,54.5,54.5,76.66666666666667,Wood,Herringbone,Woodpecker Highclere Natural Oak,Price per SQM: £92.00 inc VAT; Locations: None; Data synced from Rakata
Highclere Coffee Oak,WO70230WOO,Woodpecker,59.0,59.0,82.5,Wood,Herringbone,Woodpecker Highclere Coffee Oak,Price per SQM: £99.00 inc VAT; Locations: None; Data synced from Rakata
Highclere Biscotti Oak,WO73955WOO,Woodpecker,59.0,59.0,82.5,Wood,Herringbone,Woodpecker Highclere Biscotti Oak,Price per SQM: £99.00 inc VAT; Locations: None; Data synced from Rakata
Chepstow Planed Grey Oak,WO79535WOO,Woodpecker,67.0,67.0,94.16666666666666,Wood,Plank,Woodpecker Chepstow Planed Grey Oak,Price per SQM: £113.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Chepstow Rustic Oak (Unfinished),WO93485WOO,Woodpecker,60.5,60.5,85.0,Wood,Plank,Woodpecker Chepstow Rustic Oak (Unfinished),Price per SQM: £102.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Chepstow Rustic Oak (Lacq.),WO62110WOO,Woodpecker,61.5,61.5,85.83333333333334,Wood,Plank,Woodpecker Chepstow Rustic Oak (Lacq.),Price per SQM: £103.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Chepstow Rustic Oak (Oiled),WO72433WOO,Woodpecker,61.5,61.5,85.83333333333334,Wood,Plank,Woodpecker Chepstow Rustic Oak (Oiled),Price per SQM: £103.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Chepstow Rustic Oak (240),WO55781WOO,Woodpecker,71.5,71.5,100.0,Wood,Plank,Woodpecker Chepstow Rustic Oak (240),Price per SQM: £120.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Chepstow Washed Oak (190),WO85946WOO,Woodpecker,67.0,67.0,94.16666666666666,Wood,Plank,Woodpecker Chepstow Washed Oak (190),Price per SQM: £113.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Chepstow Washed Oak (240),WO17510WOO,Woodpecker,77.5,77.5,108.33333333333334,Wood,Plank,Woodpecker Chepstow Washed Oak (240),Price per SQM: £130.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Chepstow Antique Oak (190),WO57551WOO,Woodpecker,67.0,67.0,94.16666666666666,Wood,Plank,Woodpecker Chepstow Antique Oak (190),Price per SQM: £113.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Chepstow Antique Oak (240),WO21724WOO,Woodpecker,76.0,76.0,106.66666666666666,Wood,Plank,Woodpecker Chepstow Antique Oak (240),Price per SQM: £128.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Chepstow Flaxen Oak,WO19999WOO,Woodpecker,76.0,76.0,106.66666666666666,Wood,Plank,Woodpecker Chepstow Flaxen Oak,Price per SQM: £128.00 inc VAT; Locations: None; Data synced from Rakata
Chepstow Shale Oak,WO95338WOO,Woodpecker,76.0,76.0,106.66666666666666,Wood,Plank,Woodpecker Chepstow Shale Oak,Price per SQM: £128.00 inc VAT; Locations: None; Data synced from Rakata
Chepstow Silverglade Oak,WO48054WOO,Woodpecker,76.0,76.0,106.66666666666666,Wood,Plank,Woodpecker Chepstow Silverglade Oak,Price per SQM: £128.00 inc VAT; Locations: None; Data synced from Rakata
Chepstow Distressed Charcoal Oak (190),WO66768WOO,Woodpecker,76.0,76.0,106.66666666666666,Wood,Plank,Woodpecker Chepstow Distressed Charcoal Oak (190),Price per SQM: £128.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Chepstow Distressed Charcoal Oak (240),WO99050WOO,Woodpecker,86.0,86.0,115.83333333333334,Wood,Plank,Woodpecker Chepstow Distressed Charcoal Oak (240),Price per SQM: £139.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Berkeley White Oak,WO84516WOO,Woodpecker,61.5,61.5,85.83333333333334,Wood,Plank,Woodpecker Berkeley White Oak,"Price per SQM: £103.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Berkeley Grey Oak,WO18566WOO,Woodpecker,61.5,61.5,85.83333333333334,Wood,Plank,Woodpecker Berkeley Grey Oak,"Price per SQM: £103.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Berkeley Smoked Oak,WO26409WOO,Woodpecker,61.5,61.5,85.83333333333334,Wood,Plank,Woodpecker Berkeley Smoked Oak,"Price per SQM: £103.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Berkeley Cathedral Oak,WO92791WOO,Woodpecker,75.0,75.0,105.0,Wood,Plank,Woodpecker Berkeley Cathedral Oak,"Price per SQM: £126.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Berkeley Archway Oak,WO92659WOO,Woodpecker,75.0,75.0,105.0,Wood,Plank,Woodpecker Berkeley Archway Oak,Price per SQM: £126.00 inc VAT; Locations: None; Data synced from Rakata
Berkeley Burnt Oak,WO59348WOO,Woodpecker,61.5,61.5,85.83333333333334,Wood,Plank,Woodpecker Berkeley Burnt Oak,"Price per SQM: £103.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Berkeley Cottage Oak,WO56911WOO,Woodpecker,75.0,75.0,105.0,Wood,Plank,Woodpecker Berkeley Cottage Oak,"Price per SQM: £126.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Berkeley Calico Oak,WO14846WOO,Woodpecker,75.0,75.0,105.0,Wood,Plank,Woodpecker Berkeley Calico Oak,"Price per SQM: £126.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Berkeley Classic Walnut,WO84822WOO,Woodpecker,75.0,75.0,105.0,Wood,Plank,Woodpecker Berkeley Classic Walnut,"Price per SQM: £126.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Berkeley Rugged Oak,WO41191WOO,Woodpecker,75.0,75.0,105.0,Wood,Plank,Woodpecker Berkeley Rugged Oak,"Price per SQM: £126.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Berkeley Charterhouse Oak,WO61203WOO,Woodpecker,75.0,75.0,105.0,Wood,Plank,Woodpecker Berkeley Charterhouse Oak,Price per SQM: £126.00 inc VAT; Locations: None; Data synced from Rakata
Berkeley Priory Oak,WO68468WOO,Woodpecker,75.0,75.0,105.0,Wood,Plank,Woodpecker Berkeley Priory Oak,Price per SQM: £126.00 inc VAT; Locations: None; Data synced from Rakata
Berkeley Cellar Oak,WO16233WOO,Woodpecker,75.0,75.0,105.0,Wood,Plank,Woodpecker Berkeley Cellar Oak,"Price per SQM: £126.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Design Panels (750 X 750) Sandringham Limed Oak Multi Micro Bevel,WO45851WOO,Woodpecker,125.0,125.0,208.33333333333331,Wood,Panel,Woodpecker Design Panels (750 X 750) Sandringham Limed Oak Multi Micro Bevel,Price per SQM: £250.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Design Panels (750 X 750) Sandringham Royal Oak Multi Micro Bevel,WO28160WOO,Woodpecker,125.0,125.0,208.33333333333331,Wood,Panel,Woodpecker Design Panels (750 X 750) Sandringham Royal Oak Multi Micro Bevel,Price per SQM: £250.00 inc VAT; Locations: None; Data synced from Rakata
Design Panels (750 X 750) Sandringham Aged Oak Multi Micro Bevel,WO77318WOO,Woodpecker,125.0,125.0,208.33333333333331,Wood,Panel,Woodpecker Design Panels (750 X 750) Sandringham Aged Oak Multi Micro Bevel,Price per SQM: £250.00 inc VAT; Locations: None; Data synced from Rakata
Design Panels (750 X 750) Highgrove Limed Oak No Bevel,WO85448WOO,Woodpecker,125.0,125.0,208.33333333333331,Wood,Panel,Woodpecker Design Panels (750 X 750) Highgrove Limed Oak No Bevel,Price per SQM: £250.00 inc VAT; Locations: None; Data synced from Rakata
Design Panels (750 X 750) Highgrove Royal Oak No Bevel,WO62907WOO,Woodpecker,125.0,125.0,208.33333333333331,Wood,Panel,Woodpecker Design Panels (750 X 750) Highgrove Royal Oak No Bevel,Price per SQM: £250.00 inc VAT; Locations: None; Data synced from Rakata
Design Panels (750 X 750) Highgrove Aged Oak No Bevel,WO80640WOO,Woodpecker,125.0,125.0,208.33333333333331,Wood,Panel,Woodpecker Design Panels (750 X 750) Highgrove Aged Oak No Bevel,Price per SQM: £250.00 inc VAT; Locations: None; Data synced from Rakata
Heritage Rockingham,WO67612VFX,V4,45.5,45.5,68.33333333333333,Wood,Plank,V4 Heritage Rockingham,Price per SQM: £82.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Heritage Toridan,WO71853VFX,V4,45.5,45.5,68.33333333333333,Wood,Plank,V4 Heritage Toridan,Price per SQM: £82.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
StripWall Panels Light Grey,WO64794VFX,V4,30.3,30.3,50.0,Wood,Cladding,V4 StripWall Panels Light Grey,Price per SQM: £60.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
StripWall Panels Natural Oak Light,WO32078VFX,V4,30.3,30.3,50.0,Wood,Cladding,V4 StripWall Panels Natural Oak Light,Price per SQM: £60.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
StripWall Panels Natutal Oak,WO36439VFX,V4,30.3,30.3,50.0,Wood,Cladding,V4 StripWall Panels Natutal Oak,Price per SQM: £60.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
StripWall Panels Solid Grey,WO68476VFX,V4,30.3,30.3,50.0,Wood,Cladding,V4 StripWall Panels Solid Grey,Price per SQM: £60.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
StripWall Panels Teak,WO21573VFX,V4,30.3,30.3,50.0,Wood,Cladding,V4 StripWall Panels Teak,Price per SQM: £60.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
StripWall Panels Walnut,WO15544VFX,V4,30.3,30.3,50.0,Wood,Cladding,V4 StripWall Panels Walnut,Price per SQM: £60.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
StripWall Panels Washy Grey,WO62967VFX,V4,30.3,30.3,50.0,Wood,Cladding,V4 StripWall Panels Washy Grey,Price per SQM: £60.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
StripWall Panels Washy Natural,WO89220VFX,V4,30.3,30.3,50.0,Wood,Cladding,V4 StripWall Panels Washy Natural,Price per SQM: £60.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Chevron Misty Grey,WO95621VFX,V4,61.05,61.05,85.83333333333334,Wood,Chevron,V4 Tundra Chevron Misty Grey,Price per SQM: £103.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Chevron Natural,WO36045VFX,V4,59.75,59.75,83.33333333333334,Wood,Chevron,V4 Tundra Chevron Natural,Price per SQM: £100.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Chevron Seashell,WO66013VFX,V4,61.05,61.05,85.83333333333334,Wood,Chevron,V4 Tundra Chevron Seashell,Price per SQM: £103.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Chevron Smoked,WO20441VFX,V4,70.35,70.35,98.33333333333334,Wood,Chevron,V4 Tundra Chevron Smoked,Price per SQM: £118.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Chevron Thermo,WO51598VFX,V4,65.7,65.7,91.66666666666666,Wood,Chevron,V4 Tundra Chevron Thermo,Price per SQM: £110.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Herringbone Misty Grey,WO93934VFX,V4,35.35,35.35,55.0,Wood,Herringbone,V4 Tundra Herringbone Misty Grey,Price per SQM: £66.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Herringbone Natural,WO14281VFX,V4,33.99,33.99,55.83333333333333,Wood,Herringbone,V4 Tundra Herringbone Natural,Price per SQM: £67.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Herringbone Seashell,WO24358VFX,V4,35.35,35.35,55.0,Wood,Herringbone,V4 Tundra Herringbone Seashell,Price per SQM: £66.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Herringbone Smoked,WO40437VFX,V4,41.95,41.95,63.33333333333333,Wood,Herringbone,V4 Tundra Herringbone Smoked,Price per SQM: £76.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Herringbone Thermo,WO64023VFX,V4,37.99,37.99,59.16666666666667,Wood,Herringbone,V4 Tundra Herringbone Thermo,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Plank Misty Grey,WO82587VFX,V4,59.6,59.6,83.33333333333334,Wood,Plank,V4 Tundra Plank Misty Grey,Price per SQM: £100.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Plank Natural,WO33031VFX,V4,57.75,57.75,80.83333333333334,Wood,Plank,V4 Tundra Plank Natural,Price per SQM: £97.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Plank Seashell,WO32205VFX,V4,59.6,59.6,83.33333333333334,Wood,Plank,V4 Tundra Plank Seashell,Price per SQM: £100.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Plank Smoked,WO90033VFX,V4,66.4,66.4,93.33333333333334,Wood,Plank,V4 Tundra Plank Smoked,Price per SQM: £112.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tundra Plank Thermo,WO16957VFX,V4,63.6,63.6,89.16666666666666,Wood,Plank,V4 Tundra Plank Thermo,Price per SQM: £107.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Unfinished Herringbone,WO52803VFX,V4,33.5,33.5,55.0,Wood,Herringbone,V4 Unfinished Herringbone,Price per SQM: £66.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Unfinished Plank,WO12963VFX,V4,35.5,35.5,55.0,Wood,Plank,V4 Unfinished Plank,Price per SQM: £66.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Unfinished Versailles Panel,WO62203VFX,V4,54.0,54.0,75.83333333333333,Wood,Panel,V4 Unfinished Versailles Panel,Price per SQM: £91.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Harlech Espresso Oak,WO17682WOO ,Woodpecker,49.0,49.0,73.33333333333333,Wood,Plank,Woodpecker Harlech Espresso Oak,"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Bridlington Buff (Solid Parquet),WO76304BES,Bespoke by Woven & Woods,52.0,52.0,72.5,Wood,Herringbone,Bespoke by Woven & Woods Bridlington Buff (Solid Parquet),Price per SQM: £87.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Gateholm Grey (Solid Parquet),WO27971BES,Bespoke by Woven & Woods,52.0,52.0,72.5,Wood,Herringbone,Bespoke by Woven & Woods Gateholm Grey (Solid Parquet),Price per SQM: £87.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Fistral Fawn (Solid Parquet),WO22834BES,Bespoke by Woven & Woods,48.0,48.0,71.66666666666667,Wood,Herringbone,Bespoke by Woven & Woods Fistral Fawn (Solid Parquet),Price per SQM: £86.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Barleycove Beige (Solid Parquet),WO77525BES,Bespoke by Woven & Woods,52.0,52.0,72.5,Wood,Herringbone,Bespoke by Woven & Woods Barleycove Beige (Solid Parquet),Price per SQM: £87.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tawnyard Tan (Solid Parquet),WO87053BES,Bespoke by Woven & Woods,52.0,52.0,72.5,Wood,Herringbone,Bespoke by Woven & Woods Tawnyard Tan (Solid Parquet),Price per SQM: £87.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Woolacombe White (Solid Parquet),WO46884BES,Bespoke by Woven & Woods,48.0,48.0,71.66666666666667,Wood,Herringbone,Bespoke by Woven & Woods Woolacombe White (Solid Parquet),Price per SQM: £86.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Clevedon Cream (Solid Parquet),WO95786BES,Bespoke by Woven & Woods,52.0,52.0,72.5,Wood,Herringbone,Bespoke by Woven & Woods Clevedon Cream (Solid Parquet),Price per SQM: £87.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Bempton Brown (Solid Parquet),WO62246BES,Bespoke by Woven & Woods,52.0,52.0,72.5,Wood,Herringbone,Bespoke by Woven & Woods Bempton Brown (Solid Parquet),Price per SQM: £87.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Cogley Carob (Solid Parquet),WO70899BES,Bespoke by Woven & Woods,48.0,48.0,71.66666666666667,Wood,Herringbone,Bespoke by Woven & Woods Cogley Carob (Solid Parquet),Price per SQM: £86.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Mealt Loch Mocha (Solid Parquet),WO83520BES,Bespoke by Woven & Woods,52.0,52.0,72.5,Wood,Herringbone,Bespoke by Woven & Woods Mealt Loch Mocha (Solid Parquet),Price per SQM: £87.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Bridlington Buff (Engineered),WO55607BES,Bespoke by Woven & Woods,75.0,75.0,105.0,Wood,Herringbone,Bespoke by Woven & Woods Bridlington Buff (Engineered),Price per SQM: £126.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Gateholm Grey (Engineered),WO77963BES,Bespoke by Woven & Woods,75.0,75.0,105.0,Wood,Herringbone,Bespoke by Woven & Woods Gateholm Grey (Engineered),Price per SQM: £126.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Fistral Fawn (Engineered),WO54192BES,Bespoke by Woven & Woods,75.0,75.0,105.0,Wood,Herringbone,Bespoke by Woven & Woods Fistral Fawn (Engineered),Price per SQM: £126.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Barleycove Beige (Engineered),WO83994BES,Bespoke by Woven & Woods,75.0,75.0,105.0,Wood,Herringbone,Bespoke by Woven & Woods Barleycove Beige (Engineered),Price per SQM: £126.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Tawnyard Tan (Engineered),WO15562BES,Bespoke by Woven & Woods,75.0,75.0,105.0,Wood,Herringbone,Bespoke by Woven & Woods Tawnyard Tan (Engineered),Price per SQM: £126.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Woolacombe White (Engineered),WO85318BES,Bespoke by Woven & Woods,75.0,75.0,105.0,Wood,Herringbone,Bespoke by Woven & Woods Woolacombe White (Engineered),Price per SQM: £126.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Clevedon Cream (Engineered),WO30388BES,Bespoke by Woven & Woods,75.0,75.0,105.0,Wood,Herringbone,Bespoke by Woven & Woods Clevedon Cream (Engineered),Price per SQM: £126.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Bempton Brown (Engineered),WO48311BES,Bespoke by Woven & Woods,75.0,75.0,105.0,Wood,Herringbone,Bespoke by Woven & Woods Bempton Brown (Engineered),Price per SQM: £126.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Cogley Carob (Engineered),WO54522BES,Bespoke by Woven & Woods,75.0,75.0,105.0,Wood,Herringbone,Bespoke by Woven & Woods Cogley Carob (Engineered),Price per SQM: £126.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Mealt Loch Mocha (Engineered),WO23516BES,Bespoke by Woven & Woods,75.0,75.0,105.0,Wood,Herringbone,Bespoke by Woven & Woods Mealt Loch Mocha (Engineered),Price per SQM: £126.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Sardinia Villamar (180),WO26206BES,Bespoke by Woven & Woods,61.95,61.95,86.66666666666666,Wood,Plank,Bespoke by Woven & Woods Sardinia Villamar (180),Price per SQM: £104.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Sardinia Soelli (180),WO67432BES,Bespoke by Woven & Woods,61.95,61.95,86.66666666666666,Wood,Plank,Bespoke by Woven & Woods Sardinia Soelli (180),Price per SQM: £104.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Sardinia Guspini (180),WO26164BES,Bespoke by Woven & Woods,61.95,61.95,86.66666666666666,Wood,Plank,Bespoke by Woven & Woods Sardinia Guspini (180),Price per SQM: £104.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Sardinia Posada (180),WO57957BES,Bespoke by Woven & Woods,61.95,61.95,86.66666666666666,Wood,Plank,Bespoke by Woven & Woods Sardinia Posada (180),Price per SQM: £104.00 inc VAT; Locations: None; Data synced from Rakata
Sardinia Pula (180),WO60019BES,Bespoke by Woven & Woods,56.95,56.95,80.0,Wood,Plank,Bespoke by Woven & Woods Sardinia Pula (180),Price per SQM: £96.00 inc VAT; Locations: None; Data synced from Rakata
Sardinia Neoneli (180),WO17541BES,Bespoke by Woven & Woods,61.95,61.95,86.66666666666666,Wood,Plank,Bespoke by Woven & Woods Sardinia Neoneli (180),Price per SQM: £104.00 inc VAT; Locations: None; Data synced from Rakata
Sardinia Pietra (180),WO17192BES,Bespoke by Woven & Woods,56.95,56.95,80.0,Wood,Plank,Bespoke by Woven & Woods Sardinia Pietra (180),Price per SQM: £96.00 inc VAT; Locations: None; Data synced from Rakata
Sardinia Florinas (180),WO24030BES,Bespoke by Woven & Woods,56.95,56.95,80.0,Wood,Plank,Bespoke by Woven & Woods Sardinia Florinas (180),Price per SQM: £96.00 inc VAT; Locations: None; Data synced from Rakata
Sardinia Loceri (180),WO48666BES,Bespoke by Woven & Woods,61.95,61.95,86.66666666666666,Wood,Plank,Bespoke by Woven & Woods Sardinia Loceri (180),Price per SQM: £104.00 inc VAT; Locations: None; Data synced from Rakata
Sardinia Villamar (Herringbone),WO89232BES,Bespoke by Woven & Woods,65.95,65.95,92.5,Wood,Herringbone,Bespoke by Woven & Woods Sardinia Villamar (Herringbone),Price per SQM: £111.00 inc VAT; Locations: None; Data synced from Rakata
Sardinia Soelli (Herringbone),WO94970BES,Bespoke by Woven & Woods,65.95,65.95,92.5,Wood,Herringbone,Bespoke by Woven & Woods Sardinia Soelli (Herringbone),Price per SQM: £111.00 inc VAT; Locations: None; Data synced from Rakata
Sardinia Guspini (Herringbone),WO34975BES,Bespoke by Woven & Woods,65.95,65.95,92.5,Wood,Herringbone,Bespoke by Woven & Woods Sardinia Guspini (Herringbone),Price per SQM: £111.00 inc VAT; Locations: None; Data synced from Rakata
Sardinia Posada (Herringbone),WO46369BES,Bespoke by Woven & Woods,60.95,60.95,85.0,Wood,Herringbone,Bespoke by Woven & Woods Sardinia Posada (Herringbone),Price per SQM: £102.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
